"sa2_code","date","hour","count","seasonal","trend","normalised_count","cluster_id"
250700,2018-02-01,14,6873,-1996.5014830833477,8869.501483083348,6873,2.0
250700,2018-02-01,15,6861,-1884.5610452986623,8745.561045298662,6861,2.0
250700,2018-02-01,16,6927,-1492.146306925823,8419.146306925823,6927,2.0
250700,2018-02-01,17,7422,-443.25533329155513,7865.255333291555,7422,2.0
250700,2018-02-01,18,9213,1568.4215803366262,7644.578419663374,9213,2.0
250700,2018-02-01,19,13128,4121.579146235088,9006.420853764912,13128,2.0
250700,2018-02-01,20,15216,6250.4843841497695,8965.51561585023,15216,2.0
250700,2018-02-01,21,15903,7411.535562594935,8491.464437405066,15903,2.0
250700,2018-02-01,22,16071,7821.717026569874,8249.282973430127,16071,2.0
250700,2018-02-01,23,16539,7956.526421922838,8582.473578077163,16539,2.0
250700,2018-02-02,0,16779,8075.280042455676,8703.719957544323,16779,2.0
250700,2018-02-02,1,16647,8185.015015904962,8461.984984095037,16647,2.0
250700,2018-02-02,2,16209,8028.219637971761,8180.780362028239,16209,2.0
250700,2018-02-02,3,15666,7142.137435578112,8523.862564421888,15666,2.0
250700,2018-02-02,4,13959,5352.301490715939,8606.698509284062,13959,2.0
250700,2018-02-02,5,11571,3231.303256195752,8339.696743804248,11571,2.0
250700,2018-02-02,6,10077,1644.913643291227,8432.086356708773,10077,2.0
250700,2018-02-02,7,9276,837.3194684679163,8438.680531532083,9276,2.0
250700,2018-02-02,8,8745,331.80305421655237,8413.196945783448,8745,2.0
250700,2018-02-02,9,8403,-347.2861868184628,8750.286186818463,8403,2.0
250700,2018-02-02,10,8037,-1241.1648782793352,9278.164878279336,8037,2.0
250700,2018-02-02,11,5508,-2166.0595733316154,7674.059573331615,5508,2.0
250700,2018-02-02,12,5421,-2898.522899920158,8319.522899920157,5421,2.0
250700,2018-02-02,13,5388,-3242.215406708356,8630.215406708356,5388,2.0
250700,2018-02-02,14,5397,-3169.7857563304833,8566.785756330482,5397,2.0
250700,2018-02-02,15,5319,-3002.8050612897705,8321.805061289771,5319,2.0
250700,2018-02-02,16,5307,-3067.9403984967544,8374.940398496754,5307,2.0
250700,2018-02-02,17,5436,-3210.084846959507,8646.084846959508,5436,2.0
250700,2018-02-02,18,5679,-3013.2335680657775,8692.233568065778,5679,2.0
250700,2018-02-02,19,6297,-2459.299932656746,8756.299932656746,6297,2.0
250700,2018-02-02,20,6345,-1967.7071418696908,8312.70714186969,6345,2.0
250700,2018-02-02,21,6393,-1788.3811276470583,8181.381127647059,6393,2.0
250700,2018-02-02,22,6606,-1777.0605066203675,8383.060506620368,6606,2.0
250700,2018-02-02,23,6861,-1742.0521710891476,8603.052171089148,6861,2.0
250700,2018-02-03,0,6984,-1640.7457252675845,8624.745725267585,6984,2.0
250700,2018-02-03,1,7215,-1455.5974062048642,8670.597406204864,7215,2.0
250700,2018-02-03,2,7125,-1250.1590755767447,8375.159075576745,7125,2.0
250700,2018-02-03,3,7092,-1302.5111774595844,8394.511177459584,7092,2.0
250700,2018-02-03,4,6474,-1811.252286400048,8285.252286400048,6474,2.0
250700,2018-02-03,5,6129,-2481.42895233093,8610.42895233093,6129,2.0
250700,2018-02-03,6,5916,-2809.289533106232,8725.289533106232,5916,2.0
250700,2018-02-03,7,5790,-2742.1728937010857,8532.172893701085,5790,2.0
250700,2018-02-03,8,5646,-2690.608944089129,8336.60894408913,5646,2.0
250700,2018-02-03,9,5445,-2918.4255466959657,8363.425546695966,5445,2.0
250700,2018-02-03,10,5403,-3297.956348589601,8700.956348589601,5403,2.0
250700,2018-02-03,11,4767,-3635.8835829387785,8402.883582938779,4767,2.0
250700,2018-02-03,12,4716,-3849.087986929446,8565.087986929446,4716,2.0
250700,2018-02-03,13,4665,-3861.885563782247,8526.885563782247,4665,2.0
250700,2018-02-03,14,4692,-3675.416437728764,8367.416437728763,4692,2.0
250700,2018-02-03,15,4752,-3538.92940797083,8290.92940797083,4752,2.0
250700,2018-02-03,16,4773,-3680.5360920273856,8453.536092027385,4773,2.0
250700,2018-02-03,17,4779,-3894.0557599123313,8673.055759912331,4779,2.0
250700,2018-02-03,18,5091,-3765.4133057295767,8856.413305729577,5091,2.0
250700,2018-02-03,19,5487,-3282.3919294221537,8769.391929422154,5487,2.0
250700,2018-02-03,20,5373,-2835.721367860346,8208.721367860346,5373,2.0
250700,2018-02-03,21,5523,-2643.488602672223,8166.488602672223,5523,2.0
250700,2018-02-03,22,5778,-2569.553562887873,8347.553562887873,5778,2.0
250700,2018-02-03,23,5991,-2474.005253044194,8465.005253044194,5991,2.0
250700,2018-02-04,0,6276,-2368.869738013329,8644.869738013329,6276,2.0
250700,2018-02-04,1,6501,-2242.0026877611913,8743.00268776119,6501,2.0
250700,2018-02-04,2,6420,-2091.4444986455196,8511.44449864552,6420,2.0
250700,2018-02-04,3,6339,-2108.9318776344267,8447.931877634426,6339,2.0
250700,2018-02-04,4,6087,-2464.7379236429792,8551.737923642979,6087,2.0
250700,2018-02-04,5,5682,-2933.3893805372795,8615.389380537279,5682,2.0
250700,2018-02-04,6,5493,-3112.8504858083993,8605.8504858084,5493,2.0
250700,2018-02-04,7,5451,-2990.6935710218377,8441.693571021839,5451,2.0
250700,2018-02-04,8,5325,-2918.1429545709093,8243.142954570909,5325,2.0
250700,2018-02-04,9,5229,-3060.7120361544858,8289.712036154486,5229,2.0
250700,2018-02-04,10,5133,-3256.6307934337233,8389.630793433724,5133,2.0
250700,2018-02-04,11,5268,-3389.3572691095305,8657.35726910953,5268,2.0
250700,2018-02-04,12,5289,-3513.779213383301,8802.7792133833,5289,2.0
250700,2018-02-04,13,5274,-3606.2624850501984,8880.262485050198,5274,2.0
250700,2018-02-04,14,5178,-3542.446984705191,8720.446984705191,5178,2.0
250700,2018-02-04,15,5223,-3311.081235383161,8534.08123538316,5223,2.0
250700,2018-02-04,16,5397,-2920.4965881903727,8317.496588190374,5397,2.0
250700,2018-02-04,17,5691,-2153.710213012356,7844.710213012357,5691,2.0
250700,2018-02-04,18,7158,-813.3604334476893,7971.3604334476895,7158,2.0
250700,2018-02-04,19,9831,809.9473587146824,9021.052641285318,9831,2.0
250700,2018-02-04,20,10977,2123.3873462259717,8853.612653774027,10977,2.0
250700,2018-02-04,21,11802,2907.782342603205,8894.217657396795,11802,2.0
250700,2018-02-04,22,12102,3428.6544498417584,8673.345550158241,12102,2.0
250700,2018-02-04,23,12480,3923.2700608268783,8556.729939173121,12480,2.0
250700,2018-02-05,0,12801,4324.834688826105,8476.165311173896,12801,2.0
250700,2018-02-05,1,12657,4475.141418229029,8181.858581770971,12657,2.0
250700,2018-02-05,2,12450,4242.420027580796,8207.579972419204,12450,2.0
250700,2018-02-05,3,12144,3458.812919750482,8685.187080249518,12144,2.0
250700,2018-02-05,4,10836,2131.29246928415,8704.70753071585,10836,2.0
250700,2018-02-05,5,9192,702.0258717352717,8489.974128264728,9192,2.0
250700,2018-02-05,6,8319,-296.20053363050545,8615.200533630505,8319,2.0
250700,2018-02-05,7,7638,-844.5280343826258,8482.528034382625,7638,2.0
250700,2018-02-05,8,7272,-1345.7198991314144,8617.719899131414,7272,2.0
250700,2018-02-05,9,6981,-1983.8768901027136,8964.876890102714,6981,2.0
250700,2018-02-05,10,6771,-2554.0489557254396,9325.04895572544,6771,2.0
250700,2018-02-05,11,4920,-2904.0175765265258,7824.017576526526,4920,2.0
250700,2018-02-05,12,4929,-3135.770316836943,8064.770316836943,4929,2.0
250700,2018-02-05,13,4875,-3376.5838914989654,8251.583891498965,4875,2.0
250700,2018-02-05,14,4794,-3651.776591808017,8445.776591808017,4794,2.0
250700,2018-02-05,15,4746,-4000.04654513113,8746.04654513113,4746,2.0
250700,2018-02-05,16,4752,-4359.37213819657,9111.37213819657,4752,2.0
250700,2018-02-05,17,4797,-4392.065902434653,9189.065902434651,4797,2.0
250700,2018-02-05,18,5106,-3830.1796016405633,8936.179601640564,5106,2.0
250700,2018-02-05,19,5406,-2985.5292326245076,8391.529232624507,5406,2.0
250700,2018-02-05,20,5304,-2507.0061878726215,7811.006187872621,5304,2.0
250700,2018-02-05,21,5481,-2606.1575117991183,8087.157511799118,5481,2.0
250700,2018-02-05,22,5742,-2885.841647607536,8627.841647607536,5742,2.0
250700,2018-02-05,23,6135,-2919.7084182825965,9054.708418282597,6135,2.0
250700,2018-02-06,0,6363,-2648.1600337412656,9011.160033741266,6363,2.0
250700,2018-02-06,1,6585,-2231.502835942936,8816.502835942936,6585,2.0
250700,2018-02-06,2,6477,-1906.5249365491943,8383.524936549195,6477,2.0
250700,2018-02-06,3,6420,-1968.7272302993815,8388.72723029938,6420,2.0
250700,2018-02-06,4,6213,-2501.162641941696,8714.162641941697,6213,2.0
250700,2018-02-06,5,5835,-3108.0367555765274,8943.036755576528,5835,2.0
250700,2018-02-06,6,5610,-3298.739428097387,8908.739428097388,5610,2.0
250700,2018-02-06,7,5457,-3128.7308145337565,8585.730814533756,5457,2.0
250700,2018-02-06,8,5163,-3076.794114852616,8239.794114852615,5163,2.0
250700,2018-02-06,9,5088,-3317.559953563418,8405.559953563417,5088,2.0
250700,2018-02-06,10,5016,-3534.900169829829,8550.900169829829,5016,2.0
250700,2018-02-06,11,5823,-3459.689790260848,9282.689790260849,5823,2.0
250700,2018-02-06,12,5856,-3193.5947401187063,9049.594740118706,5856,2.0
250700,2018-02-06,13,5847,-2955.111484809243,8802.111484809244,5847,2.0
250700,2018-02-06,14,5817,-2858.6032294848596,8675.60322948486,5817,2.0
250700,2018-02-06,15,5832,-2900.4231818498206,8732.423181849821,5832,2.0
250700,2018-02-06,16,5937,-2795.1359439480443,8732.135943948044,5937,2.0
250700,2018-02-06,17,6483,-1900.7004610494073,8383.700461049408,6483,2.0
250700,2018-02-06,18,8418,211.73786787937223,8206.262132120628,8418,2.0
250700,2018-02-06,19,12378,3062.8325306510305,9315.16746934897,12378,2.0
250700,2018-02-06,20,14880,5546.244432596509,9333.755567403492,14880,2.0
250700,2018-02-06,21,15690,6979.493707855119,8710.50629214488,15690,2.0
250700,2018-02-06,22,16251,7546.508249752441,8704.491750247558,16251,2.0
250700,2018-02-06,23,16557,7772.419761845503,8784.580238154496,16557,2.0
250700,2018-02-07,0,16857,7972.328370480105,8884.671629519895,16857,2.0
250700,2018-02-07,1,16926,8170.989577435576,8755.010422564425,16926,2.0
250700,2018-02-07,2,16758,8120.283715017394,8637.716284982605,16758,2.0
250700,2018-02-07,3,16443,7368.873193084461,9074.126806915538,16443,2.0
250700,2018-02-07,4,14958,5722.44949626156,9235.55050373844,14958,2.0
250700,2018-02-07,5,12210,3672.535627418224,8537.464372581777,12210,2.0
250700,2018-02-07,6,10557,1995.4931027777209,8561.50689722228,10557,2.0
250700,2018-02-07,7,9711,926.9352375891654,8784.064762410835,9711,2.0
250700,2018-02-07,8,9099,114.02190080800204,8984.978099191998,9099,2.0
250700,2018-02-07,9,8604,-684.7991138620746,9288.799113862076,8604,2.0
250700,2018-02-07,10,8235,-1309.0954152051636,9544.095415205164,8235,2.0
250700,2018-02-07,11,6897,-1616.5157663231048,8513.515766323104,6897,2.0
250700,2018-02-07,12,6855,-1736.4936335922307,8591.49363359223,6855,2.0
250700,2018-02-07,13,6822,-1867.242117059164,8689.242117059164,6822,2.0
250700,2018-02-07,14,6762,-2088.1908278489855,8850.190827848986,6762,2.0
250700,2018-02-07,15,6759,-2381.1000709544014,9140.100070954402,6759,2.0
250700,2018-02-07,16,6810,-2456.823080184069,9266.82308018407,6810,2.0
250700,2018-02-07,17,7305,-1648.6154198628271,8953.615419862826,7305,2.0
250700,2018-02-07,18,9012,503.3963336801117,8508.603666319888,9012,2.0
250700,2018-02-07,19,13113,3492.934061989977,9620.065938010022,13113,2.0
250700,2018-02-07,20,15510,6099.006975062302,9410.993024937698,15510,2.0
250700,2018-02-07,21,16053,7525.490204137651,8527.509795862348,16053,2.0
250700,2018-02-07,22,16512,7941.699489842577,8570.300510157424,16512,2.0
250700,2018-02-07,23,17043,7968.098045316771,9074.901954683228,17043,2.0
250700,2018-02-08,0,17415,8047.009512359889,9367.99048764011,17415,2.0
250700,2018-02-08,1,17271,8260.08694342129,9010.91305657871,17271,2.0
250700,2018-02-08,2,17088,8290.930868170328,8797.069131829672,17088,2.0
250700,2018-02-08,3,16845,7534.138424799289,9310.86157520071,16845,2.0
250700,2018-02-08,4,15024,5691.904685653308,9332.095314346692,15024,2.0
250700,2018-02-08,5,12195,3333.331306491891,8861.668693508109,12195,2.0
250700,2018-02-08,6,10710,1462.0077911020426,9247.992208897958,10710,2.0
250700,2018-02-08,7,9729,501.0282840565203,9227.97171594348,9729,2.0
250700,2018-02-08,8,9099,78.8175290146716,9020.182470985328,9099,2.0
250700,2018-02-08,9,8694,-273.04062104606083,8967.04062104606,8694,2.0
250700,2018-02-08,10,8268,-657.490345874843,8925.490345874843,8268,2.0
250700,2018-02-08,11,7977,-1025.9522859264698,9002.952285926469,7977,2.0
250700,2018-02-08,12,7956,-1367.9403543959393,9323.94035439594,7956,2.0
250700,2018-02-08,13,7908,-1595.0748927107531,9503.074892710752,7908,2.0
250700,2018-02-08,14,7845,-1597.2792888615738,9442.279288861571,7845,2.0
250700,2018-02-08,15,7836,-1442.7869068732616,9278.786906873262,7836,2.0
250700,2018-02-08,16,7917,-1170.9038586182053,9087.903858618203,7917,2.0
250700,2018-02-08,17,8292,-451.9084603788424,8743.908460378843,8292,2.0
250700,2018-02-08,18,9735,1079.374919414677,8655.625080585323,9735,2.0
250700,2018-02-08,19,12963,3134.2739710243413,9828.72602897566,12963,2.0
250700,2018-02-08,20,14307,4873.885994779557,9433.114005220445,14307,2.0
250700,2018-02-08,21,15021,5799.770341568228,9221.229658431772,15021,2.0
250700,2018-02-08,22,15348,6123.572073212827,9224.427926787172,15348,2.0
250700,2018-02-08,23,15669,6286.411709237759,9382.58829076224,15669,2.0
250700,2018-02-09,0,15774,6491.750376481786,9282.249623518215,15774,2.0
250700,2018-02-09,1,15900,6698.331065048044,9201.668934951957,15900,2.0
250700,2018-02-09,2,15600,6643.044552698559,8956.955447301441,15600,2.0
250700,2018-02-09,3,15273,5879.687444653813,9393.312555346189,15273,2.0
250700,2018-02-09,4,13737,4230.3948882227905,9506.60511177721,13737,2.0
250700,2018-02-09,5,11538,2251.704896548276,9286.295103451725,11538,2.0
250700,2018-02-09,6,10182,811.9268161225576,9370.073183877445,10182,2.0
250700,2018-02-09,7,9453,153.13226796031904,9299.867732039682,9453,2.0
250700,2018-02-09,8,8958,-250.80787883479815,9208.807878834798,8958,2.0
250700,2018-02-09,9,8559,-930.4279986845228,9489.427998684523,8559,2.0
250700,2018-02-09,10,8091,-1919.213041569035,10010.213041569035,8091,2.0
250700,2018-02-09,11,5478,-2981.501919445109,8459.501919445109,5478,2.0
250700,2018-02-09,12,5391,-3864.3913247006126,9255.391324700611,5391,2.0
250700,2018-02-09,13,5337,-4333.411654708784,9670.411654708783,5337,2.0
250700,2018-02-09,14,5307,-4310.980849014073,9617.980849014071,5307,2.0
250700,2018-02-09,15,5274,-4101.423409164798,9375.423409164798,5274,2.0
250700,2018-02-09,16,5286,-4088.056757328198,9374.0567573282,5286,2.0
250700,2018-02-09,17,5313,-4192.877924105612,9505.87792410561,5313,2.0
250700,2018-02-09,18,5538,-4026.249530826627,9564.249530826628,5538,2.0
250700,2018-02-09,19,5820,-3558.24649206556,9378.24649206556,5820,2.0
250700,2018-02-09,20,5916,-3190.495666465666,9106.495666465666,5916,2.0
250700,2018-02-09,21,6138,-3137.133344397361,9275.13334439736,6138,2.0
250700,2018-02-09,22,6411,-3184.039073057338,9595.039073057338,6411,2.0
250700,2018-02-09,23,6675,-3108.937189547444,9783.937189547443,6675,2.0
250700,2018-02-10,0,6822,-2935.1672156965938,9757.167215696594,6822,2.0
250700,2018-02-10,1,6855,-2728.2935064759336,9583.293506475931,6855,2.0
250700,2018-02-10,2,6783,-2535.8263784092196,9318.82637840922,6783,2.0
250700,2018-02-10,3,6819,-2540.5560529533086,9359.556052953309,6819,2.0
250700,2018-02-10,4,6396,-2863.716447164954,9259.716447164954,6396,2.0
250700,2018-02-10,5,6339,-3201.9377906497316,9540.937790649732,6339,2.0
250700,2018-02-10,6,6654,-3112.802807497674,9766.802807497674,6654,2.0
250700,2018-02-10,7,6891,-2682.7617721229944,9573.761772122994,6891,2.0
250700,2018-02-10,8,6996,-2480.3703029220233,9476.370302922023,6996,2.0
250700,2018-02-10,9,7056,-2804.7330055270713,9860.733005527072,7056,2.0
250700,2018-02-10,10,6309,-3383.239913798626,9692.239913798623,6309,2.0
250700,2018-02-10,11,5676,-3836.312140154461,9512.31214015446,5676,2.0
250700,2018-02-10,12,5583,-4045.71843597328,9628.71843597328,5583,2.0
250700,2018-02-10,13,5499,-4029.682958337833,9528.682958337831,5499,2.0
250700,2018-02-10,14,5499,-3874.176494159319,9373.17649415932,5499,2.0
250700,2018-02-10,15,5520,-3837.073032312926,9357.073032312926,5520,2.0
250700,2018-02-10,16,5511,-4097.349350950864,9608.349350950864,5511,2.0
250700,2018-02-10,17,5694,-4363.968660405398,10057.968660405397,5694,2.0
250700,2018-02-10,18,6030,-4155.7330481943545,10185.733048194354,6030,2.0
250700,2018-02-10,19,6393,-3502.424344783295,9895.424344783296,6393,2.0
250700,2018-02-10,20,6387,-2943.6920476073046,9330.692047607305,6387,2.0
250700,2018-02-10,21,6456,-2794.3688494570856,9250.368849457083,6456,2.0
250700,2018-02-10,22,6669,-2847.139862597382,9516.139862597382,6669,2.0
250700,2018-02-10,23,6852,-2830.2526348997426,9682.252634899742,6852,2.0
250700,2018-02-11,0,7203,-2726.0189293989947,9929.018929398995,7203,2.0
250700,2018-02-11,1,7449,-2588.6744179171246,10037.674417917126,7449,2.0
250700,2018-02-11,2,7242,-2463.95251270363,9705.95251270363,7242,2.0
250700,2018-02-11,3,7005,-2538.7085272645986,9543.708527264598,7005,2.0
250700,2018-02-11,4,6873,-2963.429261167173,9836.429261167174,6873,2.0
250700,2018-02-11,5,6522,-3486.9615610104815,10008.96156101048,6522,2.0
250700,2018-02-11,6,6159,-3689.070189483682,9848.070189483682,6159,2.0
250700,2018-02-11,7,5916,-3604.328220341581,9520.32822034158,5916,2.0
250700,2018-02-11,8,5796,-3669.156849045805,9465.156849045805,5796,2.0
250700,2018-02-11,9,5736,-4021.370992023232,9757.370992023232,5736,2.0
250700,2018-02-11,10,5553,-4312.147190188437,9865.147190188436,5553,2.0
250700,2018-02-11,11,5874,-4280.923618534543,10154.923618534543,5874,2.0
250700,2018-02-11,12,5877,-4088.356613151234,9965.356613151234,5877,2.0
250700,2018-02-11,13,5823,-3980.2511946733816,9803.25119467338,5823,2.0
250700,2018-02-11,14,5772,-4005.0826910420983,9777.082691042098,5772,2.0
250700,2018-02-11,15,5814,-4076.961759338806,9890.961759338808,5814,2.0
250700,2018-02-11,16,6066,-3916.5208915551266,9982.520891555128,6066,2.0
250700,2018-02-11,17,6417,-2957.1449914339,9374.1449914339,6417,2.0
250700,2018-02-11,18,8484,-827.2950256549967,9311.295025654998,8484,2.0
250700,2018-02-11,19,12504,1970.4409857119688,10533.559014288032,12504,2.0
250700,2018-02-11,20,14697,4334.61013858152,10362.38986141848,14697,2.0
250700,2018-02-11,21,15576,5652.3037268319395,9923.69627316806,15576,2.0
250700,2018-02-11,22,16029,6209.94877243156,9819.05122756844,16029,2.0
250700,2018-02-11,23,16389,6550.185675496811,9838.81432450319,16389,2.0
250700,2018-02-12,0,16641,6862.451435702036,9778.548564297964,16641,2.0
250700,2018-02-12,1,16650,7024.052235715302,9625.947764284698,16650,2.0
250700,2018-02-12,2,16449,6771.679523614923,9677.320476385075,16449,2.0
250700,2018-02-12,3,16155,5771.750031122487,10383.249968877511,16155,2.0
250700,2018-02-12,4,14433,3970.708302727445,10462.291697272554,14433,2.0
250700,2018-02-12,5,11940,1954.6178555483184,9985.382144451682,11940,2.0
250700,2018-02-12,6,10338,510.6544548159239,9827.345545184076,10338,2.0
250700,2018-02-12,7,9501,-227.30286295226205,9728.30286295226,9501,2.0
250700,2018-02-12,8,8943,-780.3437232597457,9723.343723259746,8943,2.0
250700,2018-02-12,9,8556,-1487.789997455972,10043.789997455971,8556,2.0
250700,2018-02-12,10,8253,-2144.416253663311,10397.416253663312,8253,2.0
250700,2018-02-12,11,7242,-2509.3543863262616,9751.354386326262,7242,2.0
250700,2018-02-12,12,7215,-2679.9353402375837,9894.935340237584,7215,2.0
250700,2018-02-12,13,7215,-2853.9580961312276,10068.958096131228,7215,2.0
250700,2018-02-12,14,7116,-3069.3903713292766,10185.390371329277,7116,2.0
250700,2018-02-12,15,7119,-3244.0305769645947,10363.030576964597,7119,2.0
250700,2018-02-12,16,7194,-3086.9097182714054,10280.909718271403,7194,2.0
250700,2018-02-12,17,7644,-2014.5727690620247,9658.572769062024,7644,2.0
250700,2018-02-12,18,9501,308.9137082973262,9192.086291702672,9501,2.0
250700,2018-02-12,19,13662,3264.996419259553,10397.003580740447,13662,2.0
250700,2018-02-12,20,15924,5609.799816708383,10314.200183291618,15924,2.0
250700,2018-02-12,21,16611,6688.398297257047,9922.601702742952,16611,2.0
250700,2018-02-12,22,16986,6915.705725741741,10070.29427425826,16986,2.0
250700,2018-02-12,23,17640,7060.573976251272,10579.426023748729,17640,2.0
250700,2018-02-13,0,17895,7476.274298434043,10418.725701565956,17895,2.0
250700,2018-02-13,1,17901,8035.508781953913,9865.491218046089,17901,2.0
250700,2018-02-13,2,17787,8326.22885343855,9460.77114656145,17787,2.0
250700,2018-02-13,3,17784,7853.646188071884,9930.353811928117,17784,2.0
250700,2018-02-13,4,16683,6505.519358404569,10177.48064159543,16683,2.0
250700,2018-02-13,5,14754,4906.104869556635,9847.895130443365,14754,2.0
250700,2018-02-13,6,14481,3865.039550545302,10615.960449454698,14481,2.0
250700,2018-02-13,7,13386,3409.120181592805,9976.879818407197,13386,2.0
250700,2018-02-13,8,12744,2818.6098834992217,9925.390116500776,12744,2.0
250700,2018-02-13,9,12669,1604.7051434385176,11064.294856561482,12669,2.0
250700,2018-02-13,10,10347,37.86303359192106,10309.13696640808,10347,2.0
250700,2018-02-13,11,7593,-1324.5079899892494,8917.50798998925,7593,2.0
250700,2018-02-13,12,7485,-2219.8363137983033,9704.836313798303,7485,2.0
250700,2018-02-13,13,7440,-2695.8662825960005,10135.866282596,7440,2.0
250700,2018-02-13,14,7308,-2922.5750381203597,10230.57503812036,7308,2.0
250700,2018-02-13,15,7227,-3098.437752024296,10325.437752024296,7227,2.0
250700,2018-02-13,16,7266,-3132.2488141569183,10398.24881415692,7266,2.0
250700,2018-02-13,17,7668,-2413.324889028094,10081.324889028094,7668,2.0
250700,2018-02-13,18,9357,-391.1971891663583,9748.197189166358,9357,2.0
250700,2018-02-13,19,13008,2525.278674031473,10482.721325968529,13008,2.0
250700,2018-02-13,20,15216,5107.873933286988,10108.126066713012,15216,2.0
250700,2018-02-13,21,15975,6492.913418019177,9482.086581980824,15975,2.0
250700,2018-02-13,22,16533,6831.077109835691,9701.92289016431,16533,2.0
250700,2018-02-13,23,16965,6775.807891277499,10189.192108722502,16965,2.0
250700,2018-02-14,0,17157,6781.192715579672,10375.807284420329,17157,2.0
250700,2018-02-14,1,17112,6920.517712365963,10191.482287634037,17112,2.0
250700,2018-02-14,2,16752,6909.913727056574,9842.086272943428,16752,2.0
250700,2018-02-14,3,16620,6221.32664641768,10398.67335358232,16620,2.0
250700,2018-02-14,4,14883,4602.31124691374,10280.68875308626,14883,2.0
250700,2018-02-14,5,12321,2586.0083191234226,9734.991680876576,12321,2.0
250700,2018-02-14,6,10941,1050.7305531416189,9890.26944685838,10941,2.0
250700,2018-02-14,7,10011,232.40798807982048,9778.59201192018,10011,2.0
250700,2018-02-14,8,9318,-389.8912690650154,9707.891269065016,9318,2.0
250700,2018-02-14,9,8907,-1237.1955859453828,10144.195585945385,8907,2.0
250700,2018-02-14,10,8535,-2133.710309943793,10668.710309943794,8535,2.0
250700,2018-02-14,11,7275,-2725.7717977356956,10000.771797735695,7275,2.0
250700,2018-02-14,12,7146,-2930.6785966216607,10076.67859662166,7146,2.0
250700,2018-02-14,13,7143,-2880.123582085558,10023.123582085558,7143,2.0
250700,2018-02-14,14,7104,-2761.5792726207856,9865.579272620786,7104,2.0
250700,2018-02-14,15,7086,-2770.6835687772077,9856.683568777207,7086,2.0
250700,2018-02-14,16,7110,-2803.2352120696987,9913.2352120697,7110,2.0
250700,2018-02-14,17,7638,-2199.879785962285,9837.879785962285,7638,2.0
250700,2018-02-14,18,9495,-318.15773190471253,9813.157731904712,9495,2.0
250700,2018-02-14,19,13332,2528.429283335694,10803.570716664306,13332,2.0
250700,2018-02-14,20,15513,5146.899414914698,10366.100585085302,15513,2.0
250700,2018-02-14,21,16080,6625.894730567883,9454.105269432115,16080,2.0
250700,2018-02-14,22,16659,7030.970227228138,9628.02977277186,16659,2.0
250700,2018-02-14,23,16998,6970.435218142175,10027.564781857824,16998,2.0
250700,2018-02-15,0,17196,6935.630439804485,10260.369560195517,17196,2.0
250700,2018-02-15,1,17271,7073.785386287852,10197.214613712147,17271,2.0
250700,2018-02-15,2,16761,7120.669390782657,9640.330609217344,16761,2.0
250700,2018-02-15,3,16401,6470.900374776376,9930.099625223624,16401,2.0
250700,2018-02-15,4,14904,4756.651855303806,10147.348144696194,14904,2.0
250700,2018-02-15,5,12399,2479.883578991876,9919.116421008124,12399,2.0
250700,2018-02-15,6,10701,646.7013489492043,10054.298651050796,10701,2.0
250700,2018-02-15,7,9711,-296.4014528823735,10007.401452882374,9711,2.0
